generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1761745841-io4V7XJDk4i0yCHasI6C,2025-10-29 13:50:41.678,0.005419,,-0.00167,0,0,21909,5415,1533,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17992,7044,Kilo Code,
gen-1761745833-IS77hxm44BjqIyr1PmMa,2025-10-29 13:50:33.423,0.002289,,-0.00167,0,0,17854,778,741,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3317,3232,Kilo Code,
gen-1761745808-2qbPXYa6Rsovtt4NJvwZ,2025-10-29 13:50:08.373,0.011078,,-0.050801,0,0,152960,696,198,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21376,8237,Kilo Code,
gen-1761745757-tFfR35fqNVbNZszhaJQq,2025-10-29 13:49:17.451,0.01164,,-0.047926,0,0,145153,1506,639,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,48786,22426,Kilo Code,
gen-1761745745-JbTg4gds4sSTKybUtBhh,2025-10-29 13:49:05.060,0.015721,,-0.000022,0,0,76417,920,608,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7895,6686,Kilo Code,
gen-1761745728-NfHuR9XjhJMCMwyPPoqU,2025-10-29 13:48:48.205,0.007163,,-0.008839,0,0,73855,2464,581,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11600,6484,Kilo Code,
gen-1761745690-EUdMH6N01RZ1MQBOoN7v,2025-10-29 13:48:10.044,0.00839,,-0.009448,0,0,64036,10062,923,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31988,4853,Kilo Code,
gen-1761745679-RCoPRkK7zMnMgwhXdEQw,2025-10-29 13:47:59.964,0.006879,,-0.006316,0,0,62992,1195,1160,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7632,7596,Kilo Code,
gen-1761745673-HjwLjoSMh2IIMO4nu9KN,2025-10-29 13:47:53.706,0.003914,,-0.008238,0,0,58937,732,695,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3966,3952,Kilo Code,
gen-1761745652-47qi60vaniBMsh1N4xLJ,2025-10-29 13:47:32.946,0.004971,,-0.008101,0,0,54931,4175,852,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16107,4881,Kilo Code,
gen-1761745645-MNYfuGRPhFjUopoYGl4U,2025-10-29 13:47:25.909,0.003767,,-0.007378,0,0,54017,684,647,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4181,4083,Kilo Code,
gen-1761745621-mw4LN0mkfiHK6qURSxOD,2025-10-29 13:47:01.426,0.004863,,-0.00728,0,0,49194,4610,457,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19612,3296,Kilo Code,
gen-1761745615-diIv1jpa2Gm8L2QvDTn7,2025-10-29 13:46:55.563,0.009828,,-0.000022,0,0,48540,285,267,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3769,3747,Kilo Code,
gen-1761745577-vgRxASKHISZiEaI9TpeO,2025-10-29 13:46:17.039,0.011645,,-0.000022,0,0,42113,6490,927,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34602,5581,Kilo Code,
gen-1761745570-cSB4Dl5d1CqnRKUs2MMa,2025-10-29 13:46:10.650,0.003941,,-0.001669,0,0,26515,616,576,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3596,3471,Kilo Code,
gen-1761745562-7RFe68s845DpnQMM1sjE,2025-10-29 13:46:02.047,0.003436,,-0.000085,0,0,15932,673,636,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3523,3441,Kilo Code,
gen-1761745541-ZBAsAsrRTq8F3IzIIydP,2025-10-29 13:45:41.405,0.010178,,-0.045194,0,0,136939,597,265,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16772,8912,Kilo Code,
gen-1761745506-LtIAkj9yqvE6bmem6nlI,2025-10-29 13:45:06.099,0.010666,,-0.042242,0,0,129132,1257,390,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33546,12642,Kilo Code,
gen-1761745496-qSn7tbxIAP2jYKOUSLyk,2025-10-29 13:44:56.258,0.00392,,-0.00433,0,0,39439,726,585,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5013,4562,Kilo Code,
gen-1761745456-ni2IbfDeljQQycoZrMHo,2025-10-29 13:44:16.691,0.009761,,-0.00167,0,0,28877,11312,1436,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33869,7725,Kilo Code,
gen-1761745449-U1VGKyrKvNOjeU5cZMqx,2025-10-29 13:44:08.988,0.002387,,-0.00167,0,0,18294,798,761,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3629,3510,Kilo Code,
gen-1761745422-SWbZqrWby66HJtjvbGCW,2025-10-29 13:43:42.374,0.024484,,-0.000022,0,0,120699,734,198,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22899,8663,Kilo Code,
gen-1761745413-sHENFNM8o3xYtcgZTPKj,2025-10-29 13:43:33.299,0.007335,,-0.015825,0,0,113305,999,323,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6974,4490,Kilo Code,
gen-1761745405-4mevk3rc7B1jkLQa3Uje,2025-10-29 13:43:25.293,0.002257,,-0.004374,0,0,31675,594,529,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2807,2663,Kilo Code,
gen-1761745383-YjEBQBHJCWekOAJrYxeG,2025-10-29 13:43:03.845,0.003177,,-0.004166,0,0,29167,3021,1197,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17352,6708,Kilo Code,
gen-1761745373-ZWQuY2fiMiJ6P8QrFHpM,2025-10-29 13:42:53.801,0.002276,,-0.00403,0,0,27783,1501,1422,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7931,7777,Kilo Code,
gen-1761745365-XPDzbfjV63H1d5rlvvmS,2025-10-29 13:42:45.824,0.003366,,-0.002443,0,0,26877,869,823,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5644,5516,Kilo Code,
gen-1761745357-fjA1nCZbwuJ6JCmOwnIh,2025-10-29 13:42:37.051,0.00182,,-0.001669,0,0,16294,464,427,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1934,1865,Kilo Code,
gen-1761745347-usi0eZb65wQTuaCjjvc6,2025-10-29 13:42:27.103,0.006824,,-0.014625,0,0,105507,697,321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6364,4297,Kilo Code,
gen-1761745335-W7uUYbrVb2g4p02KTrKQ,2025-10-29 13:42:15.698,0.012716,,-0.000022,0,0,61502,876,595,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6964,5988,Kilo Code,
gen-1761745329-K9pnJ6tczabvpccdfhgg,2025-10-29 13:42:09.457,0.004208,,-0.006163,0,0,50919,376,339,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3929,3849,Kilo Code,
gen-1761745281-gplv48YF1fdGYPtE4qwY,2025-10-29 13:41:21.892,0.008204,,-0.005035,0,0,41095,10043,903,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,42622,4843,Kilo Code,
gen-1761745275-jW4ZTEkUVg4aZJ0Xet3Y,2025-10-29 13:41:15.054,0.004576,,-0.003793,0,0,40417,573,548,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4152,3968,Kilo Code,
gen-1761745269-Z8wqyQg0BUtqJyN8bWCn,2025-10-29 13:41:08.950,0.002894,,-0.004087,0,0,33577,533,496,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3647,3563,Kilo Code,
gen-1761745234-79KdzIBLfyt23j0STJTb,2025-10-29 13:40:34.196,0.004734,,-0.003985,0,0,27254,6538,899,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,29916,4713,Kilo Code,
gen-1761745226-UXH0SgqWeeMGKI9SpnIB,2025-10-29 13:40:26.872,0.002533,,-0.00321,0,0,26576,857,832,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5108,5051,Kilo Code,
gen-1761745219-79VD06pg4VyLPMuYuR3J,2025-10-29 13:40:19.882,0.005471,,-0.000022,0,0,25294,870,833,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5311,5258,Kilo Code,
gen-1761745214-sc9W6TqyHn4fu6RMbl3A,2025-10-29 13:40:14.155,0.004626,,-0.000022,0,0,21408,734,697,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3818,3756,Kilo Code,
gen-1761745188-ZXz8n1SJ3mFP2pRvUfWI,2025-10-29 13:39:48.178,0.003782,,-0.00167,0,0,17896,3746,918,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21893,4465,Kilo Code,
gen-1761745177-BkkUhh6O28zRPyvCQ3M0,2025-10-29 13:39:37.854,0.002245,,-0.001669,0,0,17176,960,924,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4189,4126,Kilo Code,
gen-1761745168-24thFt2u3ND4JSMdCBl3,2025-10-29 13:39:28.264,0.00742,,-0.01238,0,0,97509,599,228,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5747,3849,Kilo Code,
gen-1761745159-5Dz4ndxVkOvfC7nsHHku,2025-10-29 13:39:19.209,0.008433,,-0.010081,0,0,90269,922,321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6979,4822,Kilo Code,
gen-1761745152-TmE4hhkBSAG3RTt7sJcd,2025-10-29 13:39:11.930,0.005024,,-0.000022,0,0,24300,373,305,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2632,2463,Kilo Code,
gen-1761745133-HHUCJVylKJtmPvjcJAqc,2025-10-29 13:38:53.585,0.005666,,-0.000022,0,0,22428,2407,1215,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14312,7708,Kilo Code,
gen-1761745126-U8SemOux0EerDABqpfBd,2025-10-29 13:38:46.471,0.001873,,-0.00167,0,0,17238,192,155,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1402,1309,Kilo Code,
gen-1761745114-J3kBXRT8tH50ZD5Yqvqr,2025-10-29 13:38:34.207,0.016859,,-0.000022,0,0,82543,746,364,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8989,6822,Kilo Code,
gen-1761745104-6xcm46dUM9EW5ywZA4Hr,2025-10-29 13:38:24.568,0.006108,,-0.000022,0,0,28154,1000,838,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5139,4459,Kilo Code,
gen-1761745078-Buc3KbIQoqSsZBSW5FNJ,2025-10-29 13:37:58.666,0.006223,,-0.00167,0,0,22729,6696,1953,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21586,8226,Kilo Code,
gen-1761745070-LoXXKHZ9mENor5uZt3Tx,2025-10-29 13:37:50.379,0.003667,,-0.000022,0,0,17539,364,327,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2844,2700,Kilo Code,
gen-1761745059-HiVxFjoUJAr3HynNLNBz,2025-10-29 13:37:39.808,0.00744,,-0.007832,0,0,74273,836,304,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7094,4298,Kilo Code,
gen-1761745052-SsdINbsF9UW0nDywr3Me,2025-10-29 13:37:32.293,0.005084,,-0.008891,0,0,67214,1065,552,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5730,4665,Kilo Code,
gen-1761745044-fiNIFsYZ91HEdAKjx6VE,2025-10-29 13:37:24.018,0.002544,,-0.003346,0,0,27118,935,500,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3844,2580,Kilo Code,
gen-1761745015-FB9YLoyuqUc8BdXWfF86,2025-10-29 13:36:55.028,0.007346,,-0.000022,0,0,22313,5812,1691,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24264,8610,Kilo Code,
gen-1761745006-neB9BJpoL13TPfryLWrY,2025-10-29 13:36:46.695,0.0036,,-0.000022,0,0,17109,403,369,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2131,2077,Kilo Code,
gen-1761744997-ovnIv6VRWSs0S9ztI5YX,2025-10-29 13:36:37.245,0.006597,,-0.005619,0,0,59279,723,393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6230,4454,Kilo Code,
gen-1761744989-vn3l9dPN3N89xHenNjt1,2025-10-29 13:36:29.719,0.004299,,-0.006678,0,0,52221,1068,555,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5976,4602,Kilo Code,
gen-1761744981-PUrV6QnHuhffEHBNt4l3,2025-10-29 13:36:21.769,0.004607,,-0.010092,0,0,72389,444,333,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3382,2934,Kilo Code,
gen-1761744946-h9nfDBbS1grZ1DiYiE23,2025-10-29 13:35:46.871,0.016392,,-0.000022,0,0,67286,5915,1490,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,30371,10563,Kilo Code,
gen-1761744938-O2zbsu1Ey3KUHnSQdOwM,2025-10-29 13:35:38.888,0.002498,,-0.001226,0,0,16781,737,613,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3354,3063,Kilo Code,
gen-1761744928-AgUjXKiK9CNPPlstxTVo,2025-10-29 13:35:28.155,0.009345,,-0.000022,0,0,44529,923,567,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7348,5748,Kilo Code,
gen-1761744917-qPVWgNSCKw7qWf7y1yUo,2025-10-29 13:35:17.652,0.003669,,-0.004629,0,0,37469,1609,1096,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8164,7070,Kilo Code,
gen-1761744910-LLpmO71WADndkkQZ6Mpn,2025-10-29 13:35:10.983,0.006421,,-0.000022,0,0,30867,541,517,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4867,4789,Kilo Code,
gen-1761744901-I0LHgFiPnto3FnSVE0wL,2025-10-29 13:35:01.450,0.005448,,-0.000022,0,0,23872,1393,910,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7900,5366,Kilo Code,
gen-1761744889-60CRKMKBApNniZrGuWnC,2025-10-29 13:34:49.698,0.006078,,-0.000022,0,0,26814,1477,452,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8421,3539,Kilo Code,
gen-1761744883-TF6u9k6BKtmwZDOu5xOM,2025-10-29 13:34:43.627,0.002668,,-0.002787,0,0,25407,750,579,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4519,4083,Kilo Code,
gen-1761744868-30Rcg7yacRF8FUrwgHEW,2025-10-29 13:34:28.560,0.005635,,-0.002739,0,0,33866,3203,515,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10465,3337,Kilo Code,
gen-1761744864-AeTtzFZ78XCfXIgOFQic,2025-10-29 13:34:24.232,0.003761,,-0.000022,0,0,18268,260,220,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2117,2042,Kilo Code,
gen-1761744857-ml43AqmgX1upJ5YA6aBe,2025-10-29 13:34:17.062,0.001961,,-0.001674,0,0,17615,226,201,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2089,2034,Kilo Code,
gen-1761744848-FXoZvXhV6zkPGwN74wzc,2025-10-29 13:34:08.124,0.004519,,-0.000023,0,0,20204,1003,565,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5412,3829,Kilo Code,
gen-1761744841-mLFY1XuCcxpJfhR6zKGq,2025-10-29 13:34:01.647,0.004465,,-0.000022,0,0,18588,1540,899,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7156,4477,Kilo Code,
gen-1761744833-7UTKPN4pQNoATUrGTJIe,2025-10-29 13:33:53.572,0.008326,,-0.000022,0,0,40539,482,332,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3750,3439,Kilo Code,
gen-1761744793-lTUYDvtLSgd5JoCo7M1C,2025-10-29 13:33:13.348,0.01045,,-0.001226,0,0,28856,11811,866,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33820,5013,Kilo Code,
gen-1761744786-ZIFg0RmUL9lIwSJBNWLj,2025-10-29 13:33:06.654,0.003513,,-0.000022,0,0,17257,170,129,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1692,1587,Kilo Code,
gen-1761744777-aRO4Xsa9XFduHjwX7VbN,2025-10-29 13:32:57.260,0.003736,,-0.000022,0,0,16072,1089,701,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5665,4278,Kilo Code,
gen-1761744766-7kzxoNKD9GmLKlh8ZSjQ,2025-10-29 13:32:46.639,0.003216,,-0.00053,0,0,14665,1628,1457,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9038,8269,Kilo Code,
gen-1761744629-D1igT5qNqTNm3UlGcgd6,2025-10-29 13:30:29.712,0.007342,,-0.000023,0,0,35169,663,208,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5348,2974,Kilo Code,
gen-1761744623-wyzygMzFlaf1nU8sQKI9,2025-10-29 13:30:23.243,0.007085,,-0.000022,0,0,33701,735,254,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6353,4437,Kilo Code,
gen-1761744615-nRfjel3fsfJzuq5KeWZf,2025-10-29 13:30:15.067,0.004335,,-0.00356,0,0,37657,729,504,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4420,3704,Kilo Code,
gen-1761744610-KF89enRE7hONwkMCs4VK,2025-10-29 13:30:09.962,0.006218,,-0.000022,0,0,30394,325,262,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2938,2789,Kilo Code,
gen-1761744565-lI4wjNZihbHFfKENlK0K,2025-10-29 13:29:25.944,0.008168,,-0.000022,0,0,23740,6885,968,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,39539,7076,Kilo Code,
gen-1761744559-Dn4X268iSPLHwavkZ02W,2025-10-29 13:29:18.977,0.003808,,-0.000022,0,0,17829,531,468,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2845,2710,Kilo Code,
gen-1761744550-oqibqillQpcG0YKQRPfb,2025-10-29 13:29:10.473,0.002152,,-0.004401,0,0,30580,876,281,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4924,2514,Kilo Code,
gen-1761744543-2KVV5K5WCJ3QnC1sYu57,2025-10-29 13:29:03.666,0.00613,,-0.000022,0,0,29346,567,480,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4648,4625,Kilo Code,
gen-1761744520-aw7X2SQSU11794UIj4FV,2025-10-29 13:28:40.830,0.006358,,-0.000022,0,0,25693,2485,473,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18613,4623,Kilo Code,
gen-1761744511-s5H8QKe8NNgfMrDPA5Me,2025-10-29 13:28:31.789,0.004088,,-0.000022,0,0,19422,455,392,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4495,4434,Kilo Code,
gen-1761744502-CMe3iqKtwX8QEpsr1uy7,2025-10-29 13:28:22.865,0.001876,,-0.003454,0,0,24498,863,288,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4303,1942,Kilo Code,
gen-1761744497-WQthfQw6TPQ97k6ZEUAR,2025-10-29 13:28:17.655,0.002685,,-0.002456,0,0,23034,1070,456,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5824,3270,Kilo Code,
gen-1761744389-tROoMADMdG4WBKXaKpe2,2025-10-29 13:26:29.957,0.003615,,-0.000022,0,0,16380,724,380,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3494,2438,Kilo Code,
gen-1761744378-3fxnEtIGpOatC3zWouKY,2025-10-29 13:26:18.832,0.00879,,-0.000023,0,0,40665,1361,776,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7218,5410,Kilo Code,
gen-1761744371-MEvWjbLS3U6Zl7WyoXik,2025-10-29 13:26:11.424,0.00402,,-0.000022,0,0,18738,591,517,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3228,3161,Kilo Code,
gen-1761744361-OZRejaVFdwIWz3tTJw3u,2025-10-29 13:26:01.514,0.003341,,-0.000022,0,0,13858,1185,868,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5457,4380,Kilo Code,
gen-1761744276-NaCYWlORKkUgrvPVZzbA,2025-10-29 13:24:36.745,0.013457,,-0.000022,0,0,66153,499,160,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5517,4190,Kilo Code,
gen-1761744269-MNR77wMmV7uAK5oIZpdF,2025-10-29 13:24:29.444,0.001776,,-0.004365,0,0,30136,230,164,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1718,1646,Kilo Code,
gen-1761744259-Hx7OsV9B8q24UWgYWswh,2025-10-29 13:24:19.653,0.006394,,-0.000086,0,0,29108,1317,994,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5855,5069,Kilo Code,
gen-1761744251-ZxrfSQsQL8929eSw6EKw,2025-10-29 13:24:11.893,0.002226,,-0.001648,0,0,17829,618,577,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3665,3581,Kilo Code,
gen-1761744239-Th5qfDBk7wh4oEXQ1Wif,2025-10-29 13:23:59.255,0.013104,,-0.000022,0,0,62764,1149,431,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8970,5591,Kilo Code,
gen-1761744097-L2srjuGQgapjPzTy5SGz,2025-10-29 13:21:37.549,0.01155,,-0.000022,0,0,55866,799,510,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9428,7938,Kilo Code,
gen-1761744086-kduTUCngUqdmnqCckrz8,2025-10-29 13:21:26.944,0.008922,,-0.000022,0,0,43553,468,401,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4234,4220,Kilo Code,
gen-1761744078-fCqOIy2AcXrQk3c0vJnP,2025-10-29 13:21:18.468,0.00353,,-0.005357,0,0,41651,1115,355,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5081,3431,Kilo Code,
gen-1761744041-VRali1wUtYPHaaMJj8mB,2025-10-29 13:20:41.176,0.00967,,-0.000022,0,0,35723,5098,434,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31038,3928,Kilo Code,
gen-1761744034-l6VkOvDnIU7jXMls8Dpc,2025-10-29 13:20:34.339,0.003051,,-0.003965,0,0,34417,268,192,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2749,2493,Kilo Code,
gen-1761744024-zp5NBvmmPOcmTEKna9G0,2025-10-29 13:20:24.346,0.006959,,-0.000022,0,0,32155,1102,342,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7145,4382,Kilo Code,
gen-1761744016-Of75XgA8DW8XTJC1C6tb,2025-10-29 13:20:16.495,0.006949,,,0,0,34497,100,0,x-ai/grok-4-fast,xAI,standard,true,true,,,,11425,5933,Kilo Code,
gen-1761743983-MIddnj6106CvYrVRQxdg,2025-10-29 13:19:43.836,0.00229,,-0.003635,0,0,28767,346,223,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2663,2201,Kilo Code,
gen-1761743977-cte6JcYCSFC7vmQBFEet,2025-10-29 13:19:37.032,0.005873,,-0.000023,0,0,26443,1216,352,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5231,3231,Kilo Code,
gen-1761743966-qbvVE7SQQ7A1jE934BPt,2025-10-29 13:19:26.429,0.00564,,-0.000022,0,0,24244,1628,897,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9048,5573,Kilo Code,
gen-1761743956-jcy3sjmL1fu2O189X4x9,2025-10-29 13:19:16.921,0.003722,,-0.000022,0,0,17836,355,302,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2539,2442,Kilo Code,
gen-1761743948-PJwdhDFdwCMFlM5xzghO,2025-10-29 13:19:08.177,0.004604,,-0.006356,0,0,52797,802,199,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4663,2755,Kilo Code,
gen-1761743939-XLaRRSxbDa4LZCzIVLzp,2025-10-29 13:18:59.720,0.002814,,-0.006793,0,0,47190,341,214,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2700,2286,Kilo Code,
gen-1761743931-9QJvkdIUyAn4nkQCG2Uh,2025-10-29 13:18:51.807,0.004364,,-0.005146,0,0,45297,902,462,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5869,4894,Kilo Code,
gen-1761743880-nbxfDnEZJXGSV8HLgjdJ,2025-10-29 13:18:00.133,0.007156,,-0.004861,0,0,34312,10313,880,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,46738,5480,Kilo Code,
gen-1761743873-SN363jF99tP98i301ClY,2025-10-29 13:17:53.503,0.003591,,-0.003357,0,0,32418,931,491,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5040,4022,Kilo Code,
gen-1761743864-V0Bx4CsCk305DxCMaTbL,2025-10-29 13:17:44.063,0.002795,,-0.003025,0,0,27615,595,536,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7199,7049,Kilo Code,
gen-1761743858-I9sWDBr0GIlEUZBPqrWC,2025-10-29 13:17:38.845,0.004697,,-0.000022,0,0,22391,484,441,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2873,2778,Kilo Code,
gen-1761743852-6apUtKt1eswFVIzECfJI,2025-10-29 13:17:32.461,0.004272,,-0.000023,0,0,20175,522,500,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3730,3676,Kilo Code,
gen-1761743841-Dp6lGHDNouszjhKdx48p,2025-10-29 13:17:20.992,0.00427,,-0.000022,0,0,18282,1273,833,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9254,6896,Kilo Code,
gen-1761743828-AmiyirnhHn5lkca84JwK,2025-10-29 13:17:08.435,0.01034,,-0.000022,0,0,49605,884,260,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7265,4294,Kilo Code,
gen-1761743818-34U0uBkLWknNoDeeRCCe,2025-10-29 13:16:58.456,0.002982,,-0.00412,0,0,33555,785,562,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5246,3897,Kilo Code,
gen-1761743811-juFZdEqfxQ7Ln8S4bgID,2025-10-29 13:16:51.818,0.006331,,-0.000084,0,0,30536,617,528,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3925,3739,Kilo Code,
gen-1761743804-WsARRLDaR9e9UBx79ai2,2025-10-29 13:16:44.562,0.006099,,-0.000022,0,0,29061,621,468,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4834,4452,Kilo Code,
gen-1761743794-FqL9AlrdslB1BzPYUN64,2025-10-29 13:16:34.235,0.006125,,-0.000022,0,0,27477,1304,1046,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7805,7203,Kilo Code,
gen-1761743783-m6DPBELBGBelmEFqACKx,2025-10-29 13:16:23.439,0.003628,,-0.000022,0,0,17198,423,331,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2560,2405,Kilo Code,
gen-1761743773-5EjkP89N3cfaqQBbXZ0d,2025-10-29 13:16:13.699,0.002972,,-0.006751,0,0,46557,826,282,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5824,2815,Kilo Code,
gen-1761743718-zzaED2u736LaTOFabCGD,2025-10-29 13:15:18.438,0.004483,,-0.004731,0,0,45015,423,172,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3586,2477,Kilo Code,
